lat,lon,wind_speed
41.47201874773522,-7.942177317806808,2.8203812
41.47201874773522,-7.939677317806808,1.9408209
41.47201874773522,-7.937177317806808,1.952489
41.47201874773522,-7.934677317806807,1.952489
41.47201874773522,-7.932177317806807,2.4360971
41.47201874773522,-7.929677317806807,2.1300101
41.47201874773522,-7.927177317806807,3.2392733
41.47201874773522,-7.924677317806807,4.0659037
41.47201874773522,-7.922177317806806,3.8970132
41.47201874773522,-7.919677317806807,3.8970132
41.47201874773522,-7.917177317806806,4.2597094
41.47201874773522,-7.914677317806806,4.1944532
41.47201874773522,-7.912177317806806,2.968338
41.47201874773522,-7.909677317806806,1.9044695
41.47201874773522,-7.907177317806806,1.5279471
41.47201874773522,-7.904677317806806,2.06287
41.47201874773522,-7.902177317806806,2.06287
41.47201874773522,-7.899677317806805,1.6571693
41.47201874773522,-7.897177317806806,1.2132351
41.47201874773522,-7.8946773178068055,2.3725328
41.47201874773522,-7.892177317806805,1.1272055
41.47201874773522,-7.889677317806806,1.8278509
41.47201874773522,-7.887177317806805,1.8278509
41.47201874773522,-7.884677317806805,1.2133983
41.47201874773522,-7.882177317806804,1.968845
41.47201874773522,-7.879677317806805,1.4797646
41.469518747735215,-8.787177317806849,5.2784953
41.469518747735215,-8.78467731780685,5.1754417
41.469518747735215,-8.78217731780685,5.1754417
41.469518747735215,-8.779677317806849,5.02537
41.469518747735215,-8.77717731780685,4.7746654
41.469518747735215,-8.77467731780685,3.956392
41.469518747735215,-8.772177317806849,3.2391062
41.469518747735215,-8.769677317806849,3.4290056
41.469518747735215,-8.76717731780685,3.4290056
41.469518747735215,-8.764677317806848,3.2603061
41.469518747735215,-8.762177317806849,3.4480424
41.469518747735215,-8.759677317806847,3.3495288
41.469518747735215,-8.757177317806848,2.8840482
41.469518747735215,-8.754677317806848,3.162291
41.469518747735215,-8.752177317806847,3.162291
41.469518747735215,-8.749677317806848,2.7593281
41.469518747735215,-8.747177317806848,2.5611835
41.469518747735215,-8.744677317806847,2.8310542
41.469518747735215,-8.742177317806847,3.1177068
41.469518747735215,-8.739677317806848,3.2433093
41.469518747735215,-8.737177317806847,3.2433093
41.469518747735215,-8.734677317806847,3.194493
41.469518747735215,-8.732177317806848,3.101734
41.469518747735215,-8.729677317806846,3.0654645
41.469518747735215,-8.727177317806847,2.8488712
41.469518747735215,-8.724677317806847,2.7961948
41.469518747735215,-8.722177317806846,2.7961948
41.469518747735215,-8.719677317806847,3.1321437
41.469518747735215,-8.717177317806847,3.2864683
41.469518747735215,-8.714677317806846,3.0728388
41.469518747735215,-8.712177317806846,3.1932003
41.469518747735215,-8.709677317806845,3.2033548
41.469518747735215,-8.707177317806845,3.2033548
41.469518747735215,-8.704677317806846,3.0482912
41.469518747735215,-8.702177317806845,3.4081168
41.469518747735215,-8.699677317806845,3.6101723
41.469518747735215,-8.697177317806846,2.9709184
41.469518747735215,-8.694677317806844,2.8266
41.469518747735215,-8.692177317806845,2.8266
41.469518747735215,-8.689677317806845,2.9654295
41.469518747735215,-8.687177317806844,3.1780806
41.469518747735215,-8.684677317806845,3.5054092
41.469518747735215,-8.682177317806845,3.353045
41.469518747735215,-8.679677317806844,2.373907
41.469518747735215,-8.677177317806844,2.3022976
41.469518747735215,-8.674677317806845,2.3022976
41.469518747735215,-8.672177317806844,2.4553235
41.469518747735215,-8.669677317806844,2.9323585
41.469518747735215,-8.667177317806845,3.4979959
41.469518747735215,-8.664677317806843,3.0319245
41.469518747735215,-8.662177317806844,2.8555293
41.469518747735215,-8.659677317806842,2.8555293
41.469518747735215,-8.657177317806843,2.658789
41.469518747735215,-8.654677317806843,2.5677266
41.469518747735215,-8.652177317806842,2.850869
41.469518747735215,-8.649677317806843,3.3256073
41.469518747735215,-8.647177317806843,3.41218
41.469518747735215,-8.644677317806842,3.41218
41.469518747735215,-8.642177317806842,3.2998223
41.469518747735215,-8.639677317806843,3.0221002
41.469518747735215,-8.637177317806842,2.7418947
41.469518747735215,-8.634677317806842,3.0295188
41.469518747735215,-8.632177317806843,3.0378056
41.469518747735215,-8.629677317806841,3.0378056
41.469518747735215,-8.627177317806842,3.1041567
41.469518747735215,-8.624677317806842,3.0772321
41.469518747735215,-8.622177317806841,3.1225533
41.469518747735215,-8.619677317806842,3.1426463
41.469518747735215,-8.617177317806842,3.4604409
41.469518747735215,-8.61467731780684,3.4604409
41.469518747735215,-8.612177317806841,2.9955945
41.469518747735215,-8.60967731780684,2.34514
41.469518747735215,-8.60717731780684,3.1297457
41.469518747735215,-8.604677317806841,3.3033516
41.469518747735215,-8.60217731780684,3.2485209
41.469518747735215,-8.59967731780684,3.2485209
41.469518747735215,-8.59717731780684,3.1313028
41.469518747735215,-8.59467731780684,2.695327
41.469518747735215,-8.59217731780684,2.5488024
41.469518747735215,-8.58967731780684,2.6677053
41.469518747735215,-8.58717731780684,2.7030778
41.469518747735215,-8.58467731780684,2.7030778
41.469518747735215,-8.58217731780684,3.1403894
41.469518747735215,-8.579677317806839,2.997361
41.469518747735215,-8.57717731780684,2.9237804
41.469518747735215,-8.57467731780684,2.8138177
41.469518747735215,-8.572177317806839,2.816257
41.469518747735215,-8.569677317806839,2.816257
41.469518747735215,-8.56717731780684,2.888686
41.469518747735215,-8.564677317806838,3.2176476
41.469518747735215,-8.562177317806839,3.0694985
41.469518747735215,-8.559677317806837,3.4351068
41.469518747735215,-8.557177317806838,3.205069
41.469518747735215,-8.554677317806838,3.205069
41.469518747735215,-8.552177317806837,2.8644555
41.469518747735215,-8.549677317806838,2.826579
41.469518747735215,-8.547177317806838,2.9885933
41.469518747735215,-8.544677317806837,2.97498
41.469518747735215,-8.542177317806837,2.714352
41.469518747735215,-8.539677317806838,2.714352
41.469518747735215,-8.537177317806837,2.5233746
41.469518747735215,-8.534677317806837,2.6790543
41.469518747735215,-8.532177317806838,3.0220523
41.469518747735215,-8.529677317806836,2.5614986
41.469518747735215,-8.527177317806837,3.0026605
41.469518747735215,-8.524677317806837,3.0026605
41.469518747735215,-8.522177317806836,3.0590322
41.469518747735215,-8.519677317806837,2.5040946
41.469518747735215,-8.517177317806837,2.2952006
41.469518747735215,-8.514677317806836,2.4730906
41.469518747735215,-8.512177317806836,2.3801847
41.469518747735215,-8.509677317806837,2.3801847
41.469518747735215,-8.507177317806836,2.39019
41.469518747735215,-8.504677317806836,2.373707
41.469518747735215,-8.502177317806835,2.3149712
41.469518747735215,-8.499677317806835,2.3562887
41.469518747735215,-8.497177317806836,2.3340185
41.469518747735215,-8.494677317806834,2.3340185
41.469518747735215,-8.492177317806835,2.3461313
41.469518747735215,-8.489677317806835,2.4971495
41.469518747735215,-8.487177317806834,2.2713063
41.469518747735215,-8.484677317806835,2.2348597
41.469518747735215,-8.482177317806835,2.0668406
41.469518747735215,-8.479677317806834,2.0668406
41.469518747735215,-8.477177317806834,2.198952
41.469518747735215,-8.474677317806835,2.0201852
41.469518747735215,-8.472177317806834,2.4053068
41.469518747735215,-8.469677317806834,2.59304
41.469518747735215,-8.467177317806835,2.8039315
41.469518747735215,-8.464677317806833,2.8039315
41.469518747735215,-8.462177317806834,2.9490135
41.469518747735215,-8.459677317806833,4.211416
41.469518747735215,-8.457177317806833,4.53639
41.469518747735215,-8.454677317806834,5.3752236
41.469518747735215,-8.452177317806832,5.4707794
41.469518747735215,-8.449677317806833,5.4707794
41.469518747735215,-8.447177317806833,4.234703
41.469518747735215,-8.444677317806832,2.003372
41.469518747735215,-8.442177317806832,2.061441
41.469518747735215,-8.439677317806833,2.477745
41.469518747735215,-8.437177317806832,3.347538
41.469518747735215,-8.434677317806832,3.347538
41.469518747735215,-8.432177317806833,1.7823417
41.469518747735215,-8.429677317806831,2.9104655
41.469518747735215,-8.427177317806832,3.113963
41.469518747735215,-8.424677317806832,3.6817408
41.469518747735215,-8.422177317806831,3.8891764
41.469518747735215,-8.419677317806832,3.7003253
41.469518747735215,-8.417177317806832,3.7003253
41.469518747735215,-8.41467731780683,4.2005467
41.469518747735215,-8.412177317806831,4.106392
41.469518747735215,-8.409677317806832,3.2573512
41.469518747735215,-8.40717731780683,3.1467953
41.469518747735215,-8.404677317806831,2.9768786
41.469518747735215,-8.40217731780683,2.9768786
41.469518747735215,-8.39967731780683,2.7168353
41.469518747735215,-8.39717731780683,2.0380833
41.469518747735215,-8.39467731780683,2.162261
41.469518747735215,-8.39217731780683,2.539421
41.469518747735215,-8.38967731780683,2.3525527
41.469518747735215,-8.38717731780683,2.3525527
41.469518747735215,-8.38467731780683,2.716585
41.469518747735215,-8.38217731780683,2.1524987
41.469518747735215,-8.379677317806829,2.2448034
41.469518747735215,-8.37717731780683,3.1604445
41.469518747735215,-8.37467731780683,2.3212476
41.469518747735215,-8.372177317806829,2.3212476
41.469518747735215,-8.369677317806829,1.7873888
41.469518747735215,-8.36717731780683,1.8174766
41.469518747735215,-8.364677317806828,1.9582773
41.469518747735215,-8.362177317806829,1.9708472
41.469518747735215,-8.359677317806828,2.0714445
41.469518747735215,-8.357177317806828,2.0714445
41.469518747735215,-8.354677317806829,2.0222185
41.469518747735215,-8.352177317806827,1.759566
41.469518747735215,-8.349677317806828,1.5269915
41.469518747735215,-8.347177317806828,1.7728043
41.469518747735215,-8.344677317806827,1.6571996
41.469518747735215,-8.342177317806827,1.6571996
41.469518747735215,-8.339677317806828,1.8934463
41.469518747735215,-8.337177317806827,1.7244742
41.469518747735215,-8.334677317806827,1.4342191
41.469518747735215,-8.332177317806828,1.5273017
41.469518747735215,-8.329677317806826,1.6675398
41.469518747735215,-8.327177317806827,1.6675398
41.469518747735215,-8.324677317806827,1.6717883
41.469518747735215,-8.322177317806826,1.8161327
41.469518747735215,-8.319677317806827,1.9059818
41.469518747735215,-8.317177317806827,1.866281
41.469518747735215,-8.314677317806826,2.7634487
41.469518747735215,-8.312177317806826,2.7634487
41.469518747735215,-8.309677317806827,3.0749524
41.469518747735215,-8.307177317806826,3.2692418
41.469518747735215,-8.304677317806826,2.804844
41.469518747735215,-8.302177317806825,2.4214206
41.469518747735215,-8.299677317806825,2.8728368
41.469518747735215,-8.297177317806826,2.8728368
41.469518747735215,-8.294677317806824,3.149335
41.469518747735215,-8.292177317806825,2.8110769
41.469518747735215,-8.289677317806825,2.2389882
41.469518747735215,-8.287177317806824,1.993147
41.469518747735215,-8.284677317806825,2.6940901
41.469518747735215,-8.282177317806825,2.6940901
41.469518747735215,-8.279677317806824,2.6621647
41.469518747735215,-8.277177317806824,2.775528
41.469518747735215,-8.274677317806825,2.155491
41.469518747735215,-8.272177317806824,2.1127174
41.469518747735215,-8.269677317806824,2.2895088
41.469518747735215,-8.267177317806825,2.2895088
41.469518747735215,-8.264677317806823,2.7146363
41.469518747735215,-8.262177317806824,2.8326
41.469518747735215,-8.259677317806823,2.8271139
41.469518747735215,-8.257177317806823,2.4697871
41.469518747735215,-8.254677317806824,1.6187348
41.469518747735215,-8.252177317806822,1.6187348
41.469518747735215,-8.249677317806823,2.3390267
41.469518747735215,-8.247177317806823,3.198561
41.469518747735215,-8.244677317806822,2.9751453
41.469518747735215,-8.242177317806823,2.5095098
41.469518747735215,-8.239677317806823,2.728436
41.469518747735215,-8.237177317806822,2.728436
41.469518747735215,-8.234677317806822,3.5190806
41.469518747735215,-8.232177317806823,3.7383113
41.469518747735215,-8.229677317806821,3.2281559
41.469518747735215,-8.227177317806822,3.646889
41.469518747735215,-8.224677317806822,4.162485
41.469518747735215,-8.222177317806821,4.162485
41.469518747735215,-8.219677317806822,4.662766
41.469518747735215,-8.217177317806822,4.523187
41.469518747735215,-8.21467731780682,3.9294891
41.469518747735215,-8.212177317806821,3.6036572
41.469518747735215,-8.209677317806822,3.8620036
41.469518747735215,-8.20717731780682,3.8620036
41.469518747735215,-8.204677317806821,3.0642421
41.469518747735215,-8.20217731780682,4.0578337
41.469518747735215,-8.19967731780682,3.649252
41.469518747735215,-8.19717731780682,2.62046
41.469518747735215,-8.19467731780682,2.7633858
41.469518747735215,-8.19217731780682,2.7633858
41.469518747735215,-8.18967731780682,1.9955825
41.469518747735215,-8.18717731780682,1.811134
41.469518747735215,-8.18467731780682,1.7931837
41.469518747735215,-8.18217731780682,2.0278442
41.469518747735215,-8.179677317806819,2.4486957
41.469518747735215,-8.17717731780682,2.4835842
41.469518747735215,-8.17467731780682,2.4835842
41.469518747735215,-8.172177317806819,3.3734407
41.469518747735215,-8.16967731780682,3.342654
41.469518747735215,-8.16717731780682,3.1559906
